id,title,facility,date,day,link,fee,isFree,price,category,location,lat,lng,tip
58,[서울/공연] [영등포문화재단] 영등포아트홀 상주단체 '서울발레시어터' [해설이 있는 고전발레],영등포아트홀,2026-08-22 ~ 2026-08-22 (16:00),22,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157907&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 영등포구 영등포아트홀,37.5260,126.9001,영등포아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
59,[서울/공연] [마포문화재단] 2026 M 초이스 창극 [살로메],마포아트센터 아트홀맥,"2026-08-21 ~ 2026-08-23 ((금) 19:30 / (토) 14:00, 18:00 / (일) 14:00)",21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158297&menuNo=200008,"R석 77,000원, S석 55,000원",True,0,공연,서울특별시 마포구 마포아트센터 아트홀맥,37.5499,126.9455,마포아트센터 아트홀맥 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
60,[서울/공연] 2026 케이피아에듀 연주프로젝트 [여름의공명],JCC아트센터 콘서트홀,2026-08-21 ~ 2026-08-21 (19:30 ~ 21:30),21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158596&menuNo=200008,"R석  30,000원 A석  20,000원 학생 50% 할인",True,0,공연,서울특별시 강북구 JCC아트센터 콘서트홀,37.5872,127.0019,JCC아트센터 콘서트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
61,[서울/공연] [마포문화재단] 인디스커버리 : CHALLENGE [STAGE 07-08],마포아트센터 플레이맥,2026-08-20 ~ 2026-08-21 (19:30),20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158555&menuNo=200008,무료,True,0,공연,서울특별시 마포구 마포아트센터 플레이맥,37.5499,126.9455,마포아트센터 플레이맥 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
62,[서울/공연] [세종문화회관] 2026 누구나 클래식 with 수원시립교향악단,세종문화회관 세종대극장,2026-08-18 ~ 2026-08-19 (19:30),18,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158619&menuNo=200008,"관람료 선택제 1,000원 3,000원 5,000원 10,000원",True,0,공연,서울특별시 종로구 세종문화회관 세종대극장,37.5726,126.9760,세종문화회관 세종대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
63,[서울/공연] [라율 영재&영아티스트] 신지우 비올라 독주회,라율아트홀,2026-08-14 ~ 2026-08-14 (19:30~20:30),14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158642&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 서초구 라율아트홀,37.4824,127.0126,라율아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
64,[서울/공연] 2026 이럴때 이런음악 해설이 있는 청소년음악회,세종체임버홀,2026-08-14 ~ 2026-08-14 (19:30 ~ 21:30),14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158626&menuNo=200008,"R석 30,000원, S석 20,000원",True,0,공연,서울특별시 종로구 세종체임버홀,37.5726,126.9760,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
65,"[서울/공연] 2026 지혜학교 [현실 속에서의 사유와  초탈, 장자를 만나다]",탄허기념불교박물관 도서실,2026-08-13 ~ 2026-11-05 (14:00 ~ 17:00),13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158618&menuNo=200011,무료,True,0,공연,서울특별시 강남구 탄허기념불교박물관 도서실,37.4790,127.1028,탄허기념불교박물관 도서실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
66,[서울/공연] [구로문화재단] 오류아트홀 8월 기획공연 '음악극 [시인의 사랑],오류아트홀,2026-08-13 ~ 2026-08-14 (19:30),13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158524&menuNo=200008,전석 3만원,True,0,공연,서울특별시 구로구 오류아트홀,37.4954,126.8460,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
67,"[서울/도서관] [구산동도서관마을] 이달의 인문학(8월) 「AI시대, 강력한 개인이 온다」구본권 저자와의 만남",구산동도서관마을 3층 힐링캠프,2026-08-13 ~ 2026-08-13 (19:00 ~ 22:00),13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158645&menuNo=200011,무료,True,0,도서관,서울특별시 은평구 구산동도서관마을 3층 힐링캠프,37.6102,126.9127,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
68,[서울/공연] [라율 영재&영아티스트] 이소영 바이올린 독주회,라율아트홀,2026-08-13 ~ 2026-08-13 (19:30 ~ 20:30),13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158620&menuNo=200008,"전석 20,000원",True,0,공연,서울특별시 서초구 라율아트홀,37.4824,127.0126,라율아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
69,[서울/공연] [서초문화재단] 어린이 공연 넌버벌 [네네네],반포심산아트홀,"2026-08-12 ~ 2026-08-14 (수,목,금 11:00 / 14:00)",12,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158632&menuNo=200008,전석 3만원,True,0,공연,서울특별시 서초구 반포심산아트홀,37.4988,126.9912,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
70,[서울/전시] [구산동도서관마을] 2026년 구산동도서관마을 길 위의 인문학 [미술사 X 그림책 : 삶을 읽는 시선],구산동도서관마을 3층 힐링캠프,2026-08-11 ~ 2026-10-27 (매주 화요일 10:00~12:00),11,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158472&menuNo=200011,무료,True,0,전시,서울특별시 은평구 구산동도서관마을 3층 힐링캠프,37.6102,126.9127,서가 뒤 그늘진 자리를 확보하여 지식을 도청하십시오. 도서관 전용 스파이답게 사뿐사뿐 걷는 음소거 이동 기술이 핵심입니다.
71,[서울/공연] [동대문문화재단] 2026년 생생 국가유산 사업 [지구를 지키는 선농단] - 도시농부학교(심화반),선농단역사문화관 및 선농단역사공원,2026-08-11 ~ 2026-10-20 (10:00~12:00 / 14:00~16:00),11,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158646&menuNo=200011,무료,True,0,공연,서울특별시 동대문구 선농단역사문화관 및 선농단역사공원,37.5812,127.0319,선농단역사문화관 및 선농단역사공원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
72,[서울/공연] 김인선 피아노 독주회 - 비극의 탄생,세종체임버홀,2026-08-11 ~ 2026-08-11 (19:30),11,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158666&menuNo=200008,"전석 30,000원",True,0,공연,서울특별시 종로구 세종체임버홀,37.5726,126.9760,세종체임버홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
73,[서울/공연] 2026 청춘만발,국립정동극장 세실,2026-08-10 ~ 2026-08-21 (월 - 금 19:30  ※ 토?일?공휴일 공연없음 (8.17 월 공연없음)),10,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158597&menuNo=200008,전석 1만원,True,0,공연,서울특별시 중구 국립정동극장 세실,37.5668,126.9760,국립정동극장 세실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
74,[서울/공연] 모스틀리 첼로 페스티벌 인 서울 2026 [Path] - Ⅰ One Way Only,세종체임버홀,2026-08-10 ~ 2026-08-10 (19:30),10,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158606&menuNo=200008,"R석 50,000원 S석 30,000원",True,0,공연,서울특별시 종로구 세종체임버홀,37.5726,126.9760,세종체임버홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
75,"[서울/강연] [서울시립과학관] Grow up, Bio up! 생명, 제약 진로특강",서울시립과학관 3층 스타홀,2026-08-09 ~ 2026-08-09 (10:00 ~ 11:40 / 14:00 ~ 15:40 / 16:00 ~ 17:40),9,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158682&menuNo=200011,무료,True,0,강연,서울특별시 노원구 서울시립과학관 3층 스타홀,37.6420,127.0774,서울시립과학관 3층 스타홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
76,[서울/공연] 마에스트로 핑고와 떠나는 클래식 지구 한 바퀴,서울체임버홀,"2026-08-08 ~ 2026-08-09 (토, 일요일 13:00, 16:00)",8,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158633&menuNo=200008,"30,000원",True,0,공연,서울특별시 서초구 서울체임버홀,37.5047,126.9983,서울체임버홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
77,[서울/전시] [서울생활문화센터 체부] 체부 인사이트 No.3 협력강연 [항공 사진으로 본 서촌의 50년] 신민재 건축가,서울생활문화센터 체부 체부홀,2026-08-08 ~ 2026-08-08 (16:00 ~ 18:00),8,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158672&menuNo=200011,무료,True,0,전시,서울특별시 종로구 서울생활문화센터 체부 체부홀,37.5767,126.9715,서울생활문화센터 체부 체부홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
78,[서울/공연] 2026 청소년을 위한 클래식 페스티벌,세종체임버홀,2026-08-08 ~ 2026-08-08 (15:00),8,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158607&menuNo=200008,"R석 30,000원 S석 20,000원",True,0,공연,서울특별시 종로구 세종체임버홀,37.5726,126.9760,세종체임버홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
79,[서울/공연] [라율 영재&영아티스트] 박예솔 바이올린 독주회,라율아트홀,2026-08-08 ~ 2026-08-08 (14:00 ~ 15:00),8,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158588&menuNo=200008,"전석 15,000원",True,0,공연,서울특별시 서초구 라율아트홀,37.4824,127.0126,라율아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
80,"[서울/강연] [서울문화예술교육센터 서초] 음악의 집 [8월, 음악가의 사적인 플레이리스트] 류이치 사카모토의 피아노 여정",서울문화예술교육센터 서초 1층 더라운지,2026-08-08 ~ 2026-08-08 (14:00 ~ 15:10 (70분)),8,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158503&menuNo=200011,무료,True,0,강연,서울특별시 서초구 서울문화예술교육센터 서초 1층 더라운지,37.5047,126.9983,서울문화예술교육센터 서초 1층 더라운지 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
81,[서울/강연] [서울문화재단] 《PLAY-UP 아카데미》 장막극 창작 트레이닝,서울연극창작센터,"2026-08-07 ~ 2026-11-27 (매주 금요일 14:00~17:00, 총 15회차 (9.25, 10.9 휴강))",7,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158629&menuNo=200011,무료,True,0,강연,서울특별시 성북구 서울연극창작센터,37.5892,127.0060,서울연극창작센터 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
82,[서울/공연] [종로문화재단] 뮤지컬 [드라랄라 치과],종로 아이들극장,"2026-08-07 ~ 2026-08-30 (화-금, 일 11:00, 14:00 (2회 공연) 토 11:00, 14:00, 16:30 (3회 공연) 월 공연없음)",7,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158559&menuNo=200008,"66,000원",True,0,공연,서울특별시 종로구 종로 아이들극장,37.5903,126.9983,종로 아이들극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
83,[서울/전시] [서울시립미술관 서소문본관] 2026 서울 문화의 밤 연계 [수어통역 전시 해설]_8월,서울시립미술관 서소문본관 2층 가나아트컬렉션 전시실/상설 전시실,"2026-08-07 ~ 2026-08-21 (16:00, 19:00)",7,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158551&menuNo=200009,무료,True,0,전시,서울특별시 중구 서울시립미술관 서소문본관 2층 가나아트컬렉션 전시실/상설 전시실,37.5641,126.9737,서울시립미술관 서소문본관 2층 가나아트컬렉션 전시실/상설 전시실 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
84,[서울/전시] 국토발전전시관 여름방학 행사 [ROOM7 : 건축가의 방],국토발전전시관 정동국토마루(1층),2026-08-07 ~ 2026-08-08 (10:00 ~ 16:00),7,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158651&menuNo=200011,무료,True,0,전시,서울특별시 중구 국토발전전시관 정동국토마루(1층),37.5668,126.9701,국토발전전시관 정동국토마루(1층) 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
